data;cod;produto;preco;unidade;faot_unid;cod_id;cod_sku;marca
2026-05-16;lava-roupas-liquido-omo-lavagem-perfeita-3-l-774359;Lava Roupas Líquido Omo Lavagem Perfeita  3 L;36.89;un;1.0;11540;11563;OMO
2026-05-16;detergente-para-loucas-limppano-odd-neutro-500-ml-974129;Detergente Para Louças Limppano Odd Neutro 500ml;1.9;un;1.0;12896;12913;LIMPPANO
2026-05-16;manga-palmer-unidade-5130760;Manga Palmer Unidade;6.23;un;1.0;31977;31902;Zona Sul
2026-05-16;cheiro-verde-unidade-201049;Cheiro Verde Unidade;3.39;un;1.0;7411;7430;Zona Sul
2026-05-16;matte-leao-limao-pet-1-5l-118222;Matte Leão Limão Pet 1,5L;7.49;un;1.0;8711;8723;LEAO
2026-05-16;couve-flor-unidade-189111;Couve Flor Unidade;9.99;un;1.0;7446;7465;Zona Sul
2026-05-16;mamao-papaia-unidade-5130786;Mamão Papaia Unidade;9.09;un;1.0;32822;32747;Zona Sul
2026-05-16;papel-higienico-folha-tripla-neve-supreme-dermacare-pacote-leve-12-pague-11-unidades-840750;Papel Higiênico Folha Tripla Neve Supreme Dermacare  Pacote Leve 12 Pague 11 Unidades;23.89;un;1.0;1259;1266;NEVE
2026-05-16;abobrinha-italiana-unidade-423513;Abobrinha Italiana Unidade;2.8;un;1.0;16065;15956;Zona Sul
2026-05-16;pao-frances-panetto-60g-com-4-unidades-96318;Pão Francês Panetto  60g Com 4 unidades;24.99;kg;0.24;35477;35404;PANETTO
2026-05-16;desinfetante-banheiro-tira-limo-veja-x-14-sache-400ml-refil-economico-1066404;Desinfetante Banheiro Tira-Limo Veja X-14 Sachê 400ml Refil Econômico;12.99;un;1.0;27159;27083;VEJA
2026-05-16;leite-longa-vida-integral-elege-tetra-pak-1l-371289;Leite Longa Vida Integral Elegê Tetra Pak 1L;7.69;un;1.0;9974;9988;ELEGE
2026-05-16;couve-manteiga-unidade-201235;Couve Manteiga Unidade;3.79;un;1.0;7445;7464;Zona Sul
2026-05-16;agua-mineral-com-gas-sao-lourenco-pet-1-26-l-140805;Água Mineral Com Gás São Lourenço Pet 1,26 L;4.19;un;1.0;3915;3929;SAO LOURENCO
2026-05-16;oleo-de-soja-soya-900ml-102350;Óleo De Soja Soya 900ml;7.99;un;1.0;9241;9253;SOYA
2026-05-16;coentro-unidade-200930;Coentro Unidade;3.79;un;1.0;7408;7427;Zona Sul
2026-05-16;papel-higienico-folha-tripla-neve-supreme-dermacare-pacote-leve-16-pague-15-unidades-981168;Papel Higiênico Folha Tripla Neve Supreme Dermacare Pacote Leve 16 Pague 15 Unidades;32.19;un;1.0;1262;1269;NEVE
2026-05-16;tomate-pelado-italiano-due-lata-400g-5459389;Tomate Pelado Italiano Due Lata 400g;5.99;un;1.0;39142;39069;DUE
2026-05-16;espinafre-unidade-200948;Espinafre Unidade;3.79;un;1.0;7464;7483;Zona Sul
2026-05-16;la-de-aco-bombril-com-6-unidades-45g-1180320;Lã de Aço Bombril com 6 Unidades 45g;1.99;un;1.0;41130;41057;BOMBRIL
2026-05-16;mucarela-em-fatias-92363;Muçarela  em Fatias 200g;72.59;kg;0.2;1361;1368;Zona Sul
2026-05-16;batata-palha-yoki-extra-fina-100g-989843;Batata Palha Yoki Extra Fina 100g;7.97;un;1.0;13728;13749;YOKI
2026-05-16;queijo-mucarela-em-fatias-bandeja-100g-38954;Queijo Muçarela Em Fatias Bandeja 100g;59.9;kg;0.1;6623;6640;Zona Sul
2026-05-16;limao-cariorta-1kg-98981;Limão Cariorta 1Kg;11.99;kg;1.0;24698;24622;CARIORTA
2026-05-16;detergente-para-loucas-odd-clear-500ml-982911;Detergente Para Louças Odd Clear 500ml;1.9;un;1.0;11872;11898;LIMPPANO
2026-05-16;alface-crespa-unidade-200875;Alface Crespa Unidade;3.79;un;1.0;7461;7480;Zona Sul
2026-05-16;abobora-japonesa-pedaco-500g-38229;Abóbora Japonesa Pedaço 500g;5.29;kg;0.5;5593;5609;Zona Sul
2026-05-16;sabao-em-po-omo-lavagem-perfeita-22kg-967963;Sabão em Pó Omo Lavagem Perfeita 2,2kg;29.99;un;1.0;13127;13148;OMO
2026-05-16;carne-moida-de-acem-600g-38962;Carne Moída de Acém 600g;39.99;kg;0.6;23868;23794;Zona Sul
2026-05-16;file-de-peito-de-frango-congelado-rivelli-bandeja-1kg-1023799;Filé de Peito de Frango Congelado Rivelli Bandeja 1kg;19.99;un;1.0;21519;21449;Rivelli
2026-05-16;pack-refrigerante-sem-acucar-coca-cola-lata-6-unidades-350ml-cada-leve-mais-pague-menos-1103784;Pack Refrigerante sem Açúcar Coca-Cola Lata 6 Unidades 350ml Cada Leve Mais Pague Menos;22.99;un;1.0;33737;33664;COCA COLA
2026-05-16;refrigerante-coca-cola-sem-acucar-pet-600-ml-429392;Refrigerante Coca Cola Sem Açúcar Pet 600ml;5.69;un;1.0;8816;8828;COCA COLA
2026-05-16;guardanapo-folha-dupla-scott-grand-hotel-jantar-33×33-cm-com-50-unidades-129887;Guardanapo Folha Dupla Scott Grand Hotel Jantar 33×33 Cm Com 50 Unidades;12.99;un;1.0;9427;9439;GRANDE HOTEL
2026-05-16;biscoito-cream-cracker-piraque-pacote-184g-1105795;Biscoito Cream Cracker Piraquê Pacote 184g;5.99;un;1.0;33955;33882;PIRAQUE
2026-05-16;alho-cariorta-200g-193569;Alho Cariorta 200g;10.39;un;1.0;18058;17950;SCAN
2026-05-16;detergente-para-loucas-limpol-coco-500ml-100536;Detergente Para Louças Limpol Coco 500ml;2.69;un;1.0;12057;12084;LIMPOL
2026-05-16;agua-sanitaria-brilux-1-l-885169;Água Sanitária Brilux 1 L;3.99;un;1.0;11455;11477;BRILUX
2026-05-16;pao-de-forma-plus-vita-tradicional-500-g-252921;Pão de Forma Tradicional Plusvita 480g;9.98;un;1.0;9715;9727;PLUS VITA
2026-05-16;sal-refinado-iodado-ita-1kg-117293;Sal Refinado Iodado Ita 1kg;4.39;un;1.0;126;131;ITA
2026-05-16;alho-roxo-cariorta-4-a-5-unidades-250g-99279;Alho Roxo Cariorta 4 a 5 unidades 250g;59.99;kg;0.25;24684;24608;CARIORTA
2026-05-16;uva-preta-sem-semente-500-g-674583;Uva Preta Sem Semente 500g;9.89;un;1.0;5264;5280;Zona Sul
2026-05-16;guardanapo-folha-dupla-scott-grand-hotel-238cm×218cm-50-unidades-129879;Guardanapo Folha Dupla Scott Grand Hotel 23,8cm×21,8cm 50 Unidades;6.99;un;1.0;9426;9438;GRANDE HOTEL
2026-05-16;iogurte-integral-nestle-natural-copo-170-g-364738;Iogurte Integral Nestlé Natural Copo 170g;4.29;un;1.0;2122;2129;NESTLE
2026-05-16;abobrinha-italiana-cariorta-1kg-98663;Abobrinha Italiana Cariorta 1Kg;8.99;kg;1.0;16567;16458;CARIORTA
2026-05-16;cafe-torrado-e-moido-melitta-a-vacuo-500g-103845;Café Torrado e Moído Melitta A Vácuo 500g;29.89;un;1.0;53;56;MELITTA
2026-05-16;tomate-grape-cariorta-350g-99392;Tomate Grape Cariorta 350g;11.99;kg;0.35;24579;24503;CARIORTA
2026-05-16;vinagre-de-alcool-peixe-750-ml-291790;Vinagre de Álcool Peixe 750 mL;5.58;un;1.0;9805;9817;Peixe Alimentos
